2.509999999999999432e+01 7.416590346791657794e+04
2.510399999999999920e+01 7.447714046791658620e+04
2.510800000000000409e+01 7.305844546791657922e+04
2.511199999999999477e+01 7.330981746791658225e+04
2.511599999999999966e+01 7.400825846791657386e+04
2.512000000000000455e+01 7.357776646791657549e+04
2.512399999999999523e+01 7.438834246791657642e+04
2.512800000000000011e+01 7.509298746791658050e+04
2.513200000000000500e+01 7.462169946791658003e+04
2.513599999999999568e+01 7.430148046791658271e+04
2.514000000000000057e+01 7.538232946791658469e+04
2.514400000000000546e+01 7.651324646791658597e+04
2.514799999999999613e+01 7.641123146791657200e+04
2.515200000000000102e+01 7.836728546791657573e+04
2.515600000000000591e+01 8.055640746791657875e+04
2.515999999999999659e+01 8.327859746791658108e+04
2.516400000000000148e+01 9.318685546791658271e+04
2.516800000000000637e+01 9.599118246791657293e+04
2.517199999999999704e+01 8.932057746791657701e+04
2.517600000000000193e+01 7.768604046791658038e+04
2.518000000000000682e+01 7.045857246791657235e+04
2.518399999999999750e+01 6.523017146791657433e+04
2.518800000000000239e+01 6.524983946791657945e+04
2.519199999999999307e+01 6.596057546791658388e+04
2.519599999999999795e+01 6.644237946791657305e+04
2.520000000000000284e+01 6.785325146791657608e+04
2.520399999999999352e+01 6.833319046791657456e+04
2.520799999999999841e+01 6.939819846791657619e+04
2.521200000000000330e+01 6.940127346791657328e+04
2.521599999999999397e+01 6.950241746791657351e+04
2.521999999999999886e+01 6.954962846791658376e+04
2.522400000000000375e+01 6.968590646791657491e+04
2.522799999999999443e+01 7.060225246791657992e+04
2.523199999999999932e+01 6.928466546791658038e+04
2.523600000000000421e+01 6.991614546791657631e+04
2.523999999999999488e+01 7.064369346791658609e+04
2.524399999999999977e+01 7.038930846791657677e+04
2.524800000000000466e+01 6.997598946791657363e+04
2.525199999999999534e+01 7.148573846791658434e+04
2.525600000000000023e+01 7.062455346791657212e+04
2.526000000000000512e+01 7.019043446791658062e+04
2.526399999999999579e+01 7.053538246791658457e+04
2.526800000000000068e+01 7.089339646791658015e+04
2.527200000000000557e+01 7.062547746791658574e+04
2.527599999999999625e+01 7.055362346791657910e+04
2.528000000000000114e+01 7.127783546791657864e+04
